id_cliente,idade,faixa_etaria,escolaridade,genero,estado_civil
4279,37,36-45,Graduação,Feminino,Casado
4280,42,36-45,Graduação,Masculino,Casado
4281,63,56+,Outros,Feminino,Casado
4282,19,18-25,Ensino Médio,Feminino,Outros
4283,51,46-55,Pós-Graduação,Feminino,Casado
4284,49,46-55,Pós-Graduação,Masculino,Solteiro
4285,28,26-35,Graduação,Masculino,Solteiro
4286,40,36-45,Graduação,Feminino,Outros
4287,32,26-35,Graduação,Feminino,Solteiro
4288,40,36-45,Outros,Feminino,Solteiro
4289,56,56+,Outros,Masculino,Casado
4290,45,36-45,Ensino Médio,Masculino,Casado
4291,44,36-45,Ensino Médio,Feminino,Outros
4292,32,26-35,Graduação,Feminino,Outros
4293,20,18-25,Graduação,Feminino,Outros
4294,35,26-35,Graduação,Masculino,Outros
4295,52,46-55,Graduação,Masculino,Solteiro
4296,19,18-25,Ensino Médio,Masculino,Solteiro
4297,25,18-25,Graduação,Feminino,Solteiro
4298,39,36-45,Graduação,Feminino,Solteiro
4299,26,26-35,Graduação,Masculino,Casado
4300,28,26-35,Outros,Masculino,Casado
4301,32,26-35,Graduação,Feminino,Outros
4302,21,18-25,Ensino Médio,Masculino,Casado
4303,26,26-35,Ensino Médio,Feminino,Solteiro
4304,46,46-55,Graduação,Feminino,Casado
4305,22,18-25,Graduação,Masculino,Casado
4306,18,18-25,Ensino Médio,Masculino,Casado
4307,30,26-35,Graduação,Feminino,Casado
4308,46,46-55,Outros,Masculino,Casado
4309,35,26-35,Graduação,Masculino,Casado
4310,32,26-35,Pós-Graduação,Feminino,Solteiro
4311,38,36-45,Ensino Médio,Feminino,Casado
4312,18,18-25,Ensino Médio,Feminino,Casado
4313,43,36-45,Outros,Masculino,Casado
4314,42,36-45,Ensino Médio,Masculino,Solteiro
4315,33,26-35,Outros,Masculino,Solteiro
4316,50,46-55,Ensino Médio,Masculino,Solteiro
4317,24,18-25,Ensino Médio,Feminino,Casado
4318,51,46-55,Graduação,Masculino,Casado
4319,39,36-45,Graduação,Feminino,Solteiro
4320,33,26-35,Outros,Masculino,Solteiro
4321,37,36-45,Graduação,Masculino,Casado
4322,36,36-45,Graduação,Feminino,Solteiro
4323,52,46-55,Graduação,Masculino,Casado
4324,25,18-25,Graduação,Masculino,Casado
4325,28,26-35,Graduação,Masculino,Solteiro
4326,50,46-55,Pós-Graduação,Masculino,Solteiro
4327,30,26-35,Ensino Médio,Masculino,Casado
4328,48,46-55,Graduação,Masculino,Casado
4329,58,56+,Graduação,Feminino,Outros
4330,33,26-35,Pós-Graduação,Feminino,Solteiro
4331,46,46-55,Pós-Graduação,Feminino,Outros
4332,24,18-25,Graduação,Masculino,Solteiro
4333,47,46-55,Ensino Médio,Feminino,Solteiro
4334,40,36-45,Pós-Graduação,Masculino,Casado
4335,43,36-45,Outros,Feminino,Casado
4336,30,26-35,Graduação,Feminino,Casado
4337,18,18-25,Graduação,Masculino,Solteiro
4338,44,36-45,Pós-Graduação,Feminino,Casado
4339,18,18-25,Pós-Graduação,Feminino,Solteiro
4340,34,26-35,Ensino Médio,Feminino,Casado
4341,49,46-55,Ensino Médio,Masculino,Casado
4342,40,36-45,Graduação,Feminino,Casado
4343,61,56+,Pós-Graduação,Feminino,Casado
4344,50,46-55,Graduação,Masculino,Casado
4345,30,26-35,Graduação,Feminino,Casado
4346,38,36-45,Outros,Masculino,Casado
4347,37,36-45,Graduação,Masculino,Solteiro
4348,19,18-25,Ensino Médio,Feminino,Solteiro
4349,26,26-35,Graduação,Feminino,Casado
4350,31,26-35,Graduação,Feminino,Solteiro
4351,18,18-25,Graduação,Feminino,Solteiro
4352,38,36-45,Pós-Graduação,Masculino,Casado
4353,35,26-35,Ensino Médio,Masculino,Solteiro
4354,18,18-25,Graduação,Feminino,Solteiro
4355,42,36-45,Ensino Médio,Masculino,Casado
4356,46,46-55,Pós-Graduação,Feminino,Outros
4357,40,36-45,Outros,Feminino,Solteiro
4358,34,26-35,Pós-Graduação,Masculino,Outros
4359,45,36-45,Ensino Médio,Masculino,Solteiro
4360,46,46-55,Ensino Médio,Feminino,Casado
4361,41,36-45,Outros,Feminino,Casado
4362,28,26-35,Graduação,Feminino,Solteiro
4363,41,36-45,Ensino Médio,Feminino,Outros
4364,52,46-55,Graduação,Masculino,Solteiro
4365,30,26-35,Pós-Graduação,Masculino,Outros
4366,63,56+,Graduação,Masculino,Casado
4367,31,26-35,Pós-Graduação,Masculino,Casado
4368,38,36-45,Outros,Masculino,Outros
4369,29,26-35,Pós-Graduação,Masculino,Solteiro
4370,40,36-45,Graduação,Masculino,Outros
4371,18,18-25,Graduação,Masculino,Solteiro
4372,31,26-35,Graduação,Masculino,Casado
4373,24,18-25,Ensino Médio,Feminino,Solteiro
4374,39,36-45,Pós-Graduação,Feminino,Outros
4375,49,46-55,Graduação,Masculino,Solteiro
4376,45,36-45,Graduação,Feminino,Casado
4377,18,18-25,Outros,Masculino,Casado
4378,62,56+,Ensino Médio,Feminino,Solteiro
4379,41,36-45,Outros,Masculino,Casado
4380,28,26-35,Pós-Graduação,Feminino,Solteiro
4381,39,36-45,Graduação,Masculino,Casado
4382,40,36-45,Pós-Graduação,Feminino,Casado
4383,29,26-35,Pós-Graduação,Masculino,Solteiro
4384,40,36-45,Graduação,Feminino,Solteiro
4385,30,26-35,Ensino Médio,Masculino,Solteiro
4386,33,26-35,Graduação,Masculino,Casado
4387,29,26-35,Graduação,Feminino,Outros
4388,20,18-25,Ensino Médio,Masculino,Casado
4389,39,36-45,Ensino Médio,Feminino,Casado
4390,45,36-45,Graduação,Masculino,Outros
4391,44,36-45,Graduação,Masculino,Solteiro
4392,47,46-55,Graduação,Feminino,Casado
4393,41,36-45,Pós-Graduação,Masculino,Outros
4394,31,26-35,Graduação,Masculino,Solteiro
4395,48,46-55,Graduação,Feminino,Outros
4396,21,18-25,Ensino Médio,Feminino,Solteiro
4397,27,26-35,Ensino Médio,Feminino,Solteiro
4398,26,26-35,Graduação,Masculino,Casado
4399,50,46-55,Graduação,Masculino,Casado
4400,49,46-55,Graduação,Masculino,Solteiro
4401,43,36-45,Ensino Médio,Masculino,Solteiro
4402,50,46-55,Graduação,Feminino,Casado
4403,27,26-35,Graduação,Masculino,Casado
4404,42,36-45,Pós-Graduação,Masculino,Casado
4405,36,36-45,Pós-Graduação,Masculino,Solteiro
4406,48,46-55,Ensino Médio,Feminino,Solteiro
4407,36,36-45,Graduação,Feminino,Solteiro
4408,33,26-35,Graduação,Feminino,Outros
4409,44,36-45,Graduação,Masculino,Solteiro
4410,48,46-55,Graduação,Feminino,Outros
4411,29,26-35,Ensino Médio,Feminino,Casado
4412,37,36-45,Ensino Médio,Masculino,Casado
4413,25,18-25,Graduação,Masculino,Casado
4414,18,18-25,Pós-Graduação,Masculino,Solteiro
4415,40,36-45,Graduação,Masculino,Outros
4416,45,36-45,Graduação,Feminino,Solteiro
4417,41,36-45,Graduação,Masculino,Casado
4418,18,18-25,Ensino Médio,Masculino,Solteiro
4419,33,26-35,Pós-Graduação,Feminino,Solteiro
4420,18,18-25,Graduação,Feminino,Casado
4421,54,46-55,Pós-Graduação,Feminino,Solteiro
4422,24,18-25,Ensino Médio,Masculino,Outros
4423,53,46-55,Graduação,Masculino,Solteiro
4424,49,46-55,Ensino Médio,Masculino,Solteiro
4425,27,26-35,Pós-Graduação,Masculino,Casado
4426,24,18-25,Graduação,Masculino,Casado
4427,42,36-45,Ensino Médio,Feminino,Solteiro
4428,27,26-35,Graduação,Masculino,Solteiro
4429,39,36-45,Ensino Médio,Masculino,Casado
4430,32,26-35,Graduação,Masculino,Casado
4431,18,18-25,Graduação,Feminino,Outros
4432,18,18-25,Graduação,Feminino,Solteiro
4433,40,36-45,Graduação,Feminino,Solteiro
4434,31,26-35,Graduação,Masculino,Casado
4435,31,26-35,Graduação,Masculino,Casado
4436,46,46-55,Ensino Médio,Masculino,Casado
4437,52,46-55,Graduação,Masculino,Solteiro
4438,34,26-35,Graduação,Feminino,Casado
4439,33,26-35,Graduação,Feminino,Solteiro
4440,44,36-45,Pós-Graduação,Feminino,Outros
4441,21,18-25,Graduação,Feminino,Casado
4442,40,36-45,Ensino Médio,Feminino,Solteiro
4443,44,36-45,Ensino Médio,Masculino,Solteiro
4444,46,46-55,Graduação,Feminino,Outros
4445,18,18-25,Outros,Masculino,Outros
4446,28,26-35,Graduação,Feminino,Casado
4447,27,26-35,Outros,Masculino,Casado
4448,39,36-45,Ensino Médio,Masculino,Solteiro
4449,43,36-45,Ensino Médio,Feminino,Solteiro
4450,55,46-55,Pós-Graduação,Masculino,Casado
4451,32,26-35,Graduação,Masculino,Solteiro
4452,32,26-35,Pós-Graduação,Masculino,Solteiro
4453,51,46-55,Ensino Médio,Masculino,Casado
4454,41,36-45,Graduação,Feminino,Outros
4455,53,46-55,Ensino Médio,Feminino,Casado
4456,41,36-45,Graduação,Masculino,Solteiro
4457,24,18-25,Ensino Médio,Masculino,Solteiro
4458,22,18-25,Pós-Graduação,Feminino,Casado
4459,19,18-25,Pós-Graduação,Masculino,Solteiro
4460,45,36-45,Graduação,Masculino,Solteiro
4461,52,46-55,Graduação,Masculino,Outros
4462,60,56+,Graduação,Feminino,Casado
4463,48,46-55,Ensino Médio,Masculino,Solteiro
4464,51,46-55,Pós-Graduação,Masculino,Solteiro
4465,31,26-35,Graduação,Masculino,Solteiro
4466,24,18-25,Ensino Médio,Masculino,Outros
4467,48,46-55,Pós-Graduação,Feminino,Casado
4468,43,36-45,Outros,Masculino,Casado
4469,39,36-45,Outros,Masculino,Solteiro
4470,42,36-45,Pós-Graduação,Masculino,Casado
4471,41,36-45,Graduação,Masculino,Outros
4472,53,46-55,Graduação,Feminino,Solteiro
4473,53,46-55,Ensino Médio,Feminino,Solteiro
4474,44,36-45,Graduação,Masculino,Solteiro
4475,48,46-55,Graduação,Masculino,Solteiro
4476,44,36-45,Ensino Médio,Masculino,Solteiro
4477,32,26-35,Pós-Graduação,Feminino,Casado
4478,47,46-55,Ensino Médio,Feminino,Casado
4479,21,18-25,Ensino Médio,Masculino,Casado
4480,50,46-55,Graduação,Feminino,Solteiro
4481,23,18-25,Ensino Médio,Feminino,Solteiro
4482,41,36-45,Ensino Médio,Feminino,Casado
4483,27,26-35,Graduação,Masculino,Solteiro
4484,44,36-45,Graduação,Masculino,Casado
4485,37,36-45,Graduação,Masculino,Outros
4486,18,18-25,Pós-Graduação,Feminino,Casado
4487,43,36-45,Outros,Feminino,Solteiro
4488,31,26-35,Pós-Graduação,Feminino,Solteiro
4489,48,46-55,Ensino Médio,Masculino,Solteiro
4490,38,36-45,Graduação,Masculino,Casado
4491,42,36-45,Pós-Graduação,Masculino,Outros
4492,26,26-35,Outros,Feminino,Casado
4493,30,26-35,Ensino Médio,Masculino,Solteiro
4494,32,26-35,Graduação,Masculino,Outros
4495,48,46-55,Graduação,Feminino,Outros
4496,58,56+,Pós-Graduação,Masculino,Solteiro
4497,28,26-35,Graduação,Masculino,Outros
4498,50,46-55,Graduação,Masculino,Solteiro
4499,18,18-25,Graduação,Feminino,Casado
4500,23,18-25,Outros,Feminino,Casado
4501,26,26-35,Graduação,Feminino,Casado
4502,21,18-25,Ensino Médio,Masculino,Casado
4503,18,18-25,Ensino Médio,Feminino,Solteiro
4504,42,36-45,Graduação,Feminino,Solteiro
4505,35,26-35,Ensino Médio,Feminino,Casado
4506,42,36-45,Graduação,Feminino,Outros
4507,46,46-55,Ensino Médio,Masculino,Casado
4508,41,36-45,Graduação,Masculino,Outros
4509,45,36-45,Pós-Graduação,Masculino,Outros
4510,37,36-45,Ensino Médio,Feminino,Outros
4511,23,18-25,Graduação,Feminino,Solteiro
4512,50,46-55,Ensino Médio,Feminino,Casado
4513,30,26-35,Outros,Masculino,Solteiro
4514,26,26-35,Pós-Graduação,Masculino,Casado
4515,35,26-35,Graduação,Masculino,Casado
4516,27,26-35,Graduação,Feminino,Solteiro
4517,32,26-35,Graduação,Masculino,Casado
4518,42,36-45,Ensino Médio,Feminino,Outros
4519,42,36-45,Graduação,Masculino,Outros
4520,27,26-35,Graduação,Masculino,Casado
4521,32,26-35,Ensino Médio,Feminino,Solteiro
4522,50,46-55,Pós-Graduação,Masculino,Solteiro
4523,43,36-45,Ensino Médio,Masculino,Outros
4524,62,56+,Graduação,Masculino,Solteiro
4525,52,46-55,Outros,Masculino,Casado
4526,51,46-55,Graduação,Feminino,Casado
4527,21,18-25,Pós-Graduação,Feminino,Casado
4528,47,46-55,Graduação,Masculino,Outros
4529,37,36-45,Pós-Graduação,Feminino,Casado
4530,31,26-35,Outros,Masculino,Casado
4531,40,36-45,Pós-Graduação,Feminino,Outros
4532,49,46-55,Ensino Médio,Feminino,Outros
4533,44,36-45,Graduação,Feminino,Outros
4534,27,26-35,Graduação,Masculino,Solteiro
4535,46,46-55,Pós-Graduação,Masculino,Solteiro
4536,30,26-35,Graduação,Masculino,Solteiro
4537,40,36-45,Graduação,Feminino,Casado
4538,34,26-35,Graduação,Feminino,Solteiro
4539,35,26-35,Outros,Masculino,Casado
4540,47,46-55,Graduação,Feminino,Casado
4541,25,18-25,Graduação,Masculino,Outros
4542,61,56+,Graduação,Masculino,Casado
4543,18,18-25,Pós-Graduação,Masculino,Outros
4544,30,26-35,Outros,Masculino,Casado
4545,42,36-45,Graduação,Masculino,Casado
4546,45,36-45,Pós-Graduação,Masculino,Solteiro
4547,36,36-45,Graduação,Masculino,Solteiro
4548,37,36-45,Graduação,Masculino,Solteiro
4549,42,36-45,Graduação,Feminino,Outros
4550,35,26-35,Ensino Médio,Masculino,Casado
4551,54,46-55,Pós-Graduação,Feminino,Outros
4552,48,46-55,Graduação,Masculino,Casado
4553,48,46-55,Ensino Médio,Masculino,Outros
4554,26,26-35,Pós-Graduação,Feminino,Casado
4555,37,36-45,Ensino Médio,Masculino,Solteiro
4556,34,26-35,Pós-Graduação,Masculino,Solteiro
4557,25,18-25,Ensino Médio,Feminino,Casado
4558,42,36-45,Graduação,Feminino,Outros
4559,31,26-35,Graduação,Masculino,Casado
4560,45,36-45,Pós-Graduação,Masculino,Casado
4561,25,18-25,Pós-Graduação,Feminino,Solteiro
4562,58,56+,Graduação,Feminino,Casado
4563,27,26-35,Pós-Graduação,Masculino,Casado
4564,40,36-45,Graduação,Masculino,Solteiro
4565,47,46-55,Graduação,Masculino,Solteiro
4566,31,26-35,Graduação,Masculino,Casado
4567,48,46-55,Ensino Médio,Masculino,Solteiro
4568,23,18-25,Ensino Médio,Masculino,Solteiro
4569,55,46-55,Graduação,Masculino,Solteiro
4570,38,36-45,Graduação,Masculino,Outros
4571,30,26-35,Graduação,Feminino,Solteiro
4572,34,26-35,Graduação,Masculino,Solteiro
4573,47,46-55,Ensino Médio,Masculino,Casado
4574,30,26-35,Graduação,Masculino,Casado
4575,29,26-35,Pós-Graduação,Feminino,Solteiro
4576,35,26-35,Ensino Médio,Feminino,Outros
4577,23,18-25,Graduação,Feminino,Solteiro
4578,59,56+,Ensino Médio,Masculino,Casado
4579,31,26-35,Ensino Médio,Feminino,Solteiro
4580,47,46-55,Pós-Graduação,Masculino,Solteiro
4581,40,36-45,Pós-Graduação,Masculino,Solteiro
4582,26,26-35,Graduação,Feminino,Solteiro
4583,37,36-45,Graduação,Feminino,Solteiro
4584,47,46-55,Graduação,Feminino,Casado
4585,35,26-35,Ensino Médio,Feminino,Outros
4586,52,46-55,Graduação,Feminino,Solteiro
4587,50,46-55,Graduação,Masculino,Casado
4588,49,46-55,Pós-Graduação,Masculino,Casado
4589,32,26-35,Ensino Médio,Masculino,Outros
4590,25,18-25,Graduação,Feminino,Outros
4591,30,26-35,Ensino Médio,Masculino,Casado
4592,40,36-45,Graduação,Feminino,Casado
4593,44,36-45,Graduação,Masculino,Casado
4594,18,18-25,Ensino Médio,Masculino,Casado
4595,37,36-45,Ensino Médio,Masculino,Solteiro
4596,39,36-45,Graduação,Masculino,Solteiro
4597,34,26-35,Graduação,Feminino,Solteiro
4598,53,46-55,Ensino Médio,Masculino,Solteiro
4599,43,36-45,Graduação,Masculino,Casado
4600,53,46-55,Pós-Graduação,Masculino,Casado
4601,35,26-35,Outros,Masculino,Casado
4602,49,46-55,Pós-Graduação,Masculino,Casado
4603,57,56+,Pós-Graduação,Masculino,Casado
4604,53,46-55,Pós-Graduação,Feminino,Solteiro
4605,24,18-25,Graduação,Masculino,Solteiro
4606,34,26-35,Ensino Médio,Masculino,Solteiro
4607,33,26-35,Graduação,Feminino,Solteiro
4608,43,36-45,Graduação,Masculino,Solteiro
4609,46,46-55,Graduação,Masculino,Solteiro
4610,27,26-35,Ensino Médio,Feminino,Casado
4611,38,36-45,Pós-Graduação,Masculino,Outros
4612,18,18-25,Outros,Feminino,Casado
4613,55,46-55,Graduação,Masculino,Casado
4614,31,26-35,Outros,Feminino,Casado
4615,38,36-45,Pós-Graduação,Feminino,Outros
4616,34,26-35,Ensino Médio,Masculino,Outros
4617,51,46-55,Graduação,Masculino,Solteiro
4618,18,18-25,Pós-Graduação,Masculino,Solteiro
4619,37,36-45,Ensino Médio,Masculino,Solteiro
4620,36,36-45,Ensino Médio,Feminino,Outros
4621,32,26-35,Graduação,Feminino,Solteiro
4622,58,56+,Ensino Médio,Masculino,Outros
4623,27,26-35,Graduação,Feminino,Casado
4624,47,46-55,Ensino Médio,Masculino,Casado
4625,42,36-45,Graduação,Feminino,Solteiro
4626,53,46-55,Graduação,Feminino,Casado
4627,29,26-35,Graduação,Feminino,Outros
4628,29,26-35,Graduação,Masculino,Solteiro
4629,51,46-55,Ensino Médio,Feminino,Outros
4630,43,36-45,Pós-Graduação,Masculino,Casado
4631,19,18-25,Pós-Graduação,Feminino,Solteiro
4632,31,26-35,Graduação,Masculino,Solteiro
4633,42,36-45,Ensino Médio,Masculino,Solteiro
4634,48,46-55,Pós-Graduação,Feminino,Solteiro
4635,29,26-35,Graduação,Feminino,Outros
4636,18,18-25,Outros,Masculino,Solteiro
4637,44,36-45,Graduação,Feminino,Casado
4638,23,18-25,Ensino Médio,Masculino,Outros
4639,18,18-25,Ensino Médio,Feminino,Casado
4640,18,18-25,Graduação,Feminino,Casado
4641,47,46-55,Outros,Masculino,Casado
4642,39,36-45,Ensino Médio,Feminino,Outros
4643,35,26-35,Graduação,Masculino,Casado
4644,54,46-55,Graduação,Masculino,Casado
4645,45,36-45,Ensino Médio,Feminino,Outros
4646,57,56+,Graduação,Feminino,Solteiro
4647,21,18-25,Ensino Médio,Feminino,Casado
4648,37,36-45,Graduação,Feminino,Solteiro
4649,18,18-25,Graduação,Feminino,Outros
4650,35,26-35,Graduação,Masculino,Casado
4651,35,26-35,Pós-Graduação,Feminino,Solteiro
4652,45,36-45,Pós-Graduação,Masculino,Solteiro
4653,38,36-45,Ensino Médio,Feminino,Solteiro
4654,45,36-45,Ensino Médio,Feminino,Solteiro
4655,46,46-55,Ensino Médio,Feminino,Solteiro
4656,63,56+,Graduação,Masculino,Casado
4657,34,26-35,Ensino Médio,Feminino,Solteiro
4658,26,26-35,Graduação,Feminino,Casado
4659,40,36-45,Ensino Médio,Feminino,Solteiro
4660,28,26-35,Graduação,Masculino,Casado
4661,55,46-55,Outros,Feminino,Solteiro
4662,34,26-35,Ensino Médio,Feminino,Casado
4663,31,26-35,Graduação,Feminino,Solteiro
4664,32,26-35,Graduação,Feminino,Casado
4665,46,46-55,Graduação,Masculino,Solteiro
4666,36,36-45,Pós-Graduação,Masculino,Solteiro
4667,30,26-35,Graduação,Masculino,Solteiro
4668,57,56+,Graduação,Masculino,Casado
4669,27,26-35,Pós-Graduação,Feminino,Casado
4670,38,36-45,Outros,Masculino,Solteiro
4671,45,36-45,Graduação,Masculino,Outros
4672,18,18-25,Ensino Médio,Masculino,Casado
4673,43,36-45,Ensino Médio,Feminino,Casado
4674,25,18-25,Graduação,Masculino,Casado
4675,47,46-55,Graduação,Masculino,Solteiro
4676,26,26-35,Ensino Médio,Masculino,Casado
4677,46,46-55,Outros,Masculino,Solteiro
4678,51,46-55,Graduação,Feminino,Casado
4679,48,46-55,Ensino Médio,Masculino,Casado
4680,41,36-45,Outros,Feminino,Casado
4681,35,26-35,Ensino Médio,Feminino,Solteiro
4682,31,26-35,Outros,Feminino,Solteiro
4683,55,46-55,Graduação,Feminino,Casado
4684,29,26-35,Outros,Feminino,Outros
4685,25,18-25,Ensino Médio,Masculino,Casado
4686,45,36-45,Pós-Graduação,Feminino,Solteiro
4687,28,26-35,Outros,Masculino,Solteiro
4688,26,26-35,Graduação,Masculino,Casado
4689,20,18-25,Graduação,Feminino,Solteiro
4690,32,26-35,Graduação,Masculino,Solteiro
4691,37,36-45,Pós-Graduação,Feminino,Casado
4692,40,36-45,Graduação,Feminino,Solteiro
4693,49,46-55,Ensino Médio,Masculino,Casado
4694,44,36-45,Pós-Graduação,Feminino,Solteiro
4695,35,26-35,Graduação,Masculino,Casado
4696,35,26-35,Pós-Graduação,Masculino,Solteiro
4697,44,36-45,Graduação,Feminino,Casado
4698,53,46-55,Ensino Médio,Masculino,Casado
4699,39,36-45,Ensino Médio,Feminino,Casado
4700,32,26-35,Outros,Feminino,Casado
4701,26,26-35,Graduação,Masculino,Solteiro
4702,20,18-25,Graduação,Feminino,Casado
4703,45,36-45,Outros,Feminino,Solteiro
4704,44,36-45,Ensino Médio,Masculino,Casado
4705,44,36-45,Graduação,Masculino,Solteiro
4706,36,36-45,Ensino Médio,Feminino,Solteiro
4707,54,46-55,Outros,Masculino,Outros
4708,32,26-35,Ensino Médio,Feminino,Outros
4709,49,46-55,Graduação,Masculino,Solteiro
4710,37,36-45,Ensino Médio,Feminino,Solteiro
4711,30,26-35,Pós-Graduação,Feminino,Casado
4712,45,36-45,Graduação,Masculino,Solteiro
4713,42,36-45,Graduação,Feminino,Outros
4714,42,36-45,Pós-Graduação,Feminino,Casado
4715,38,36-45,Pós-Graduação,Feminino,Solteiro
4716,37,36-45,Pós-Graduação,Feminino,Casado
4717,66,56+,Ensino Médio,Feminino,Solteiro
4718,52,46-55,Ensino Médio,Feminino,Solteiro
4719,46,46-55,Outros,Feminino,Solteiro
4720,39,36-45,Graduação,Feminino,Solteiro
4721,50,46-55,Graduação,Masculino,Outros
4722,44,36-45,Outros,Feminino,Solteiro
4723,38,36-45,Pós-Graduação,Masculino,Solteiro
4724,34,26-35,Ensino Médio,Masculino,Casado
4725,37,36-45,Ensino Médio,Masculino,Casado
4726,18,18-25,Pós-Graduação,Masculino,Solteiro
4727,40,36-45,Ensino Médio,Masculino,Casado
4728,32,26-35,Ensino Médio,Masculino,Casado
4729,57,56+,Pós-Graduação,Masculino,Solteiro
4730,38,36-45,Pós-Graduação,Feminino,Solteiro
4731,23,18-25,Pós-Graduação,Masculino,Solteiro
4732,37,36-45,Graduação,Masculino,Casado
4733,25,18-25,Graduação,Masculino,Casado
4734,43,36-45,Graduação,Masculino,Solteiro
4735,41,36-45,Graduação,Masculino,Casado
4736,49,46-55,Outros,Feminino,Casado
4737,28,26-35,Graduação,Feminino,Casado
4738,38,36-45,Pós-Graduação,Feminino,Casado
4739,21,18-25,Graduação,Feminino,Casado
4740,46,46-55,Graduação,Masculino,Casado
4741,44,36-45,Graduação,Masculino,Casado
4742,43,36-45,Graduação,Masculino,Solteiro
